track_id,track_name,track_artist,playlist_genre,energy,key,valence,acousticness,speechiness
1CRy08G60mS5jvhB27xMpS,Juliet & Romeo,Martin Solveig,pop,0.664,11,0.781,0.0416,0.0345
02itaCXOdC54J0ISjqqFAp,All Around The World (La La La),R3HAB,pop,0.859,9,0.52,0.479,0.033
52EB2Gk1nkxZmbomJOXUde,Are You Lonely (feat. ISÁK),Steve Aoki,pop,0.793,6,0.176,0.0214,0.0367
4Jwp3yjIQfudmjuctLQlfJ,No More (feat. Brenda Mullen) - Bottai Edit,Alex Gaudino,pop,0.674,4,0.414,0.00339,0.0372
7N06jo3EnV792VFaG8vuW6,Close Your Eyes,Felix Jaehn,pop,0.823,11,0.52,0.0663,0.2
517cAnPxsaxfrkKHHY41wB,Buzzing (with Nevve),Audien,pop,0.591,7,0.305,0.128,0.0344
3GT2CBmJWIEdCpHiB31WYK,Never Be Alone (feat. Aloe Blacc),David Guetta,pop,0.906,6,0.732,0.0202,0.0353
7fPuWrlpwDcHm5aHCH5D9t,Roses - Imanbek Remix,SAINt JHN,pop,0.721,8,0.895,0.0149,0.0506
1rRWFc2p77FYyb67m5YeVO,Insane,Ofenbach,pop,0.758,4,0.71,0.409,0.101
1LDDUVvutZ3qxvnOrulCBM,Daydreams - Sultan + Shepard Echoes Of Life Remix,ARTY,pop,0.793,1,0.159,0.0318,0.0403
2wOVXsIRIoniqipE9I5ZVx,Only Want You - Sam Feldt Remix,Rita Ora,pop,0.786,9,0.347,0.232,0.13
0byab45cmZntz74RxcASrf,Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,Ellie Goulding,pop,0.839,1,0.471,0.0145,0.0335
4ciBIS83LHQpKf4noVKP51,Woke Up Late (feat. Hailee Steinfeld) - Sam Feldt Remix,Drax Project,pop,0.726,0,0.499,0.0717,0.0978
19TOAlTFq0NDHvUPQR0tkr,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,Ed Sheeran,pop,0.766,2,0.782,0.212,0.0658
6VP3410weACXiPCVLKSkOb,Not Ok - Frank Walker Remix,Kygo,pop,0.866,2,0.441,0.0337,0.0566
5ql2mP9FUhB3SgMzv2akuO,Heaven (feat. Veronica),Dzeko,pop,0.882,0,0.179,0.247,0.0456
3jwQwGVERUXo7eaAgL1xAo,Sixteen - Don Diablo Remix,Ellie Goulding,pop,0.773,5,0.301,0.429,0.157
46W9iEjOg5nkMvb6lo4Jwz,Don’t Give Up On Me Now (with Julie Bergan),R3HAB,pop,0.706,4,0.27,0.091,0.0459
0GRoERSBBky3YgdKW2w2Vc,Brave,Don Diablo,pop,0.874,6,0.542,0.169,0.0543
3sHuIjfAzluc6S9cXoqfqC,Let It Be Me,Steve Aoki,pop,0.758,7,0.387,0.0797,0.0864
4fK2NU9UyQJV74ZGiSVYsr,Carry On - Nicky Romero Remix,Kygo,pop,0.684,9,0.437,0.175,0.09
0jlpHhGUFn4aAWLsRRnwep,Magnets (feat. Sophie Simmons),Sam Feldt,pop,0.802,5,0.434,0.022,0.0623
2pMntGuRgHAHVtrpC6kgGy,Don't Give Up On Me,Andy Grammer,pop,0.766,3,0.117,0.0511,0.0851
7EHCt2jdVwHp557sfMPosf,Found Love (feat. Lovespeake),MOTi,pop,0.888,8,0.641,0.00166,0.13
5YN0zHycJ0Yxz31A5QsVov,These Are The Times (feat. JRM),Martin Garrix,pop,0.707,4,0.607,0.0536,0.0328
14nIFzHQf1OBWf6VHVR8DF,Wherever You Go,Jonas Blue,pop,0.724,7,0.478,0.0835,0.106
14sOS5L36385FJ3OL8hew4,Happy Now,Kygo,pop,0.575,9,0.492,0.374,0.0801
23FHa9lYnG6Dr8OzombPkS,Roots,Valerie Broussard,pop,0.785,7,0.581,0.0643,0.037
06BrHnTVDOydsfg0LZ6mQb,Talk - Alle Farben Remix,Khalid,pop,0.818,9,0.489,0.131,0.05
1YSwQvw1NrEPfA0j1iY8eV,All The Lies - Toby Romeo Remix / Radio Edit,Alok,pop,0.806,6,0.634,0.00908,0.175
1FlIzyCvRFQUE4pc7PiaIo,High Hopes - Don Diablo Remix,Panic! At The Disco,pop,0.888,5,0.288,0.0216,0.0765
3eW2EDwNRAiQKkgom96dUa,Summer Air (feat. Trevor Guthrie),Hardwell,pop,0.574,4,0.557,0.0942,0.053
1k08GK7ox8SDmEMvn81TwU,Can We Pretend (feat. Cash Cash) - Sigala Remix,P!nk,pop,0.879,1,0.542,0.0693,0.177
4raMIjIjMc8JohHth7l9lG,Bruises - Steve Void Remix,Lewis Capaldi,pop,0.746,9,0.538,0.241,0.0502
52Y5nYBQgqawttJxxtUv1e,Insomnia - King Arthur Remix,Daya,pop,0.718,4,0.206,0.0107,0.0376
4R7ZSlYoJOIaxHJFHszQCR,Don't Worry Bout Me - Rudimental Remix,Zara Larsson,pop,0.848,5,0.612,0.0427,0.185
3N9YuL395rE4qNyHMsvOWC,I Miss Myself - R3HAB Remix,NOTD,pop,0.78,0,0.607,0.333,0.244
6dX62wjTHi9F1srVTjV89X,8 Letters - R3HAB Remix,Why Don't We,pop,0.708,1,0.582,0.24,0.0421
0JumfyG7GUshFjxouEXwhw,You Deserve Better - Andrelli Remix,James Arthur,pop,0.712,6,0.483,0.334,0.0894
3Iee2uf8UXOrOupQzfs1z5,Remember (with ZOHARA),Gryffin,pop,0.906,11,0.398,0.102,0.0627
6jreFSOTUAViWjKyzOC4Kg,REMEDY,Alesso,pop,0.775,0,0.483,0.269,0.0473
5Qnk8vP5g9l5SDQKU3qyYQ,Leave,Borgeous,pop,0.665,11,0.961,0.169,0.0471
3Mong1BzxMKwTZ0SbfLdcQ,Mama (feat. Ellie Goulding) - Tiësto’s Big Room Remix,Clean Bandit,pop,0.95,1,0.436,0.0207,0.0809
4huh5oqBz9RkgpzAkyuEAs,I'm Not Sorry,Hardwell,pop,0.819,4,0.351,0.117,0.0551
4Nu8sEejt46770gDUvFcrF,Tequila - Robin Schulz Remix,Dan + Shay,pop,0.836,11,0.482,0.229,0.0809
1IjuevPDJ8Sa97wFwQ5j4V,Happier - Frank Walker Remix,Marshmello,pop,0.646,5,0.607,0.116,0.182
4d3cCNTG3PUgWhPButc4N7,Sing It With Me - Embody Remix,JP Cooper,pop,0.854,5,0.503,0.054,0.115
7r4nPsLToVIPdsiEeZKF6Y,Thursday - Nicky Romero Remix,Jess Glynne,pop,0.622,11,0.615,0.532,0.0394
4Tvw0lweq9l2JPQKFbpbBQ,Better When You're Gone,David Guetta,pop,0.795,1,0.409,0.0635,0.0372
1yAPglN5AGf7UoLK062ZYq,Wish You Well,Sigala,pop,0.895,5,0.576,0.128,0.0575
4IAd7Vdwcc1E86P15tXjca,Only When It Rains,Frank Walker,pop,0.724,11,0.429,0.219,0.0362
5qiQbOa6AFEO3P111y9Jry,Mad Love - Blinkie Remix,Mabel,pop,0.931,0,0.465,0.354,0.0456
7nbVbGjifh0m2fhPYqcI1R,Sweet but Psycho - Morgan Page Dance Remix,Ava Max,pop,0.795,1,0.424,0.0334,0.0343
5NeFmsnXBy6xVbz8pesM5l,Better Day (feat. Aloe Blacc),Young Bombs,pop,0.823,9,0.435,0.073,0.0971
6fvbl9D9VjMtLRQsuWPyYt,Rescue Me (with BUNT.) - BUNT. Remix,OneRepublic,pop,0.885,11,0.704,0.143,0.0569
1MgpEKnO6sgMTb5zumAsgn,Discovery,Syn Cole,pop,0.857,0,0.448,0.0368,0.0463
06Z7Hy2LUzbcSFmWzwkun1,With You - Frank Walker Remix,Tyler Shaw,pop,0.613,2,0.452,0.0386,0.069
0EdgK7ASb4kfRkW8pVMN02,2 Hearts (feat. Gia Koka),Sam Feldt,pop,0.754,7,0.597,0.264,0.0424
2gqzTQEn4g5ly0n5ScdMx0,Love You Forever,Nicky Romero,pop,0.698,6,0.151,0.00236,0.0374
36orMWv2PgvnzXsd5CJ0yL,Post Malone (feat. RANI),Sam Feldt,pop,0.642,7,0.651,0.0771,0.122
6DuE8kXIDJ3oiCibWXmgeN,Thorns,Faustix,pop,0.825,4,0.662,0.031,0.0615
5up5uXChMJLKyuop9HwtCb,Shotgun (The Wild Remix),George Ezra,pop,0.757,5,0.836,0.327,0.0716
4AMY0oGSt7vZwgxDnHCJBr,True Colors (feat. Maya Avedis),XO Cupid,pop,0.63,0,0.454,0.0796,0.0346
0VQUyufAldw4Eitv71TPmg,Crying In The Sun,Faustix,pop,0.786,11,0.664,0.214,0.0477
0EQeui6OBMzqJ3Z3wCOzZh,Need You,Faustix,pop,0.705,7,0.595,0.045,0.049
1o9D0rUusi2V5idyOEOPII,Sweet Dreams (Are Made of This),Winati,pop,0.647,9,0.182,0.399,0.218
2neq77lIMkitQwBwy1EDng,Million Lights,Tungevaag & Raaban,pop,0.907,0,0.466,0.0191,0.073
5ow0sNF1zSqp71Ix5jEXWU,Dancing in the Moonlight,Jubël,pop,0.617,11,0.187,0.27,0.0649
0vrmHPfoBadXVr2n0m1aqZ,Heaven,Avicii,pop,0.873,9,0.516,0.0715,0.0275
0o9bHFc8Lt5tZFvTjNZTNf,Forever Young,John De Sohn,pop,0.617,8,0.591,0.179,0.0309
3oN9prOZJ8jR6rFP4YMJF9,eoh,Olympis,pop,0.585,5,0.277,0.145,0.0701
0Qew3aYvQPGPjfL7gbe6x1,Nobody,Martin Jensen,pop,0.687,6,0.524,0.269,0.0623
5naYe7rLMZcLfO1DKg48MK,All Day And Night,Jax Jones,pop,0.765,1,0.541,0.317,0.108
3LaQ1GajOXoUeiTA9UAcCK,There's No Way (feat. Julia Michaels) - Alle Farben Remix,Lauv,pop,0.83,11,0.444,0.0229,0.036
3DGar7krWlmrXRFHBcQF6z,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,pop,0.765,7,0.518,0.151,0.0621
5VGBgPVFO3e0lWz4WHYntQ,All For Love,Tungevaag & Raaban,pop,0.901,7,0.651,0.145,0.0678
6sYJuVcEu4gFHmeTLdHzRz,Bittersweet Symphony (feat. Emily Roberts),GAMPER & DADONI,pop,0.582,9,0.447,0.221,0.128
3eS1VMcEmq2IUgpaeDysCb,One Touch,Jess Glynne,pop,0.693,0,0.699,0.329,0.131
4fCAOaMs0PYL58OijKp2IS,"fuck, i’m lonely (with Anne-Marie) - Ofenbach Remix",Lauv,pop,0.674,9,0.759,0.0106,0.0378
2mSIu1ZPo22Ihx3EwS4E6h,Be Your Friend‬‬,Vigiland,pop,0.754,0,0.641,0.0688,0.0488
31OqWK8Lc6GnUbnLG3GqPX,Happier - Breathe Carolina Remix,Marshmello,pop,0.924,0,0.34,0.00828,0.0577
7rpyHKSH3dkrsKEgv1eNgv,Woke Up Late (feat. Hailee Steinfeld) - Sam Feldt Remix,Drax Project,pop,0.726,0,0.499,0.0717,0.0978
5CpkVOosLFc83LbwqO6hnI,Just Got Paid,Sigala,pop,0.921,6,0.654,0.0328,0.0863
3cJEgWbsBmGkvXz906tgut,No One - Jonas Blue Remix,Jess Glynne,pop,0.854,11,0.165,0.0673,0.0488
3ZqKbMO9UasuKgQeGT7QZS,Speechless (feat. Erika Sirola) - MOTi Remix,Robin Schulz,pop,0.523,1,0.342,0.00959,0.0796
5mYNWSc1AE7pWS3Ax4e8Dl,Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,Ellie Goulding,pop,0.839,1,0.471,0.0145,0.0335
6SRWhUJcD2YKahCwHavz3X,Darkside,Alan Walker,pop,0.606,4,0.123,0.131,0.0431
7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,pop,0.723,5,0.316,0.179,0.0566
7K7MUBCnzgBAvMVW2RTWNs,Body (feat. brando),Loud Luxury,pop,0.764,1,0.582,0.0476,0.038
47dABAPyBgKB3iQCrC4Vrv,Who's Got Your Love,Cheat Codes,pop,0.888,11,0.531,0.00553,0.0541
6vRCKJDtnrJEcyyzIMa0w0,Never Go Back - Robin Schulz Remix,Dennis Lloyd,pop,0.713,9,0.61,0.338,0.0501
4BM4ml3TgBFALLaCaJtVhi,Pumped Up,Klingande,pop,0.734,0,0.643,0.00719,0.107
4D3o6Hh3GydRpTTlyLP3D9,California,Hot Shade,pop,0.735,7,0.668,0.017,0.0445
3R6dPfF2yBO8mHySW1XDAa,Solo Dance,Martin Jensen,pop,0.846,9,0.403,0.0485,0.048
164C9bSF4ryqWXI4XgxTE0,Replay,Davai,pop,0.809,6,0.582,0.415,0.069
4fC6tDEFmSBBCRBUOPeQ8b,Think About You - Galantis Remix,Kygo,pop,0.898,10,0.332,0.0976,0.0401
7lPo7aUbqNz5qmcan9Oj3F,Love No More,Loud Luxury,pop,0.674,0,0.221,0.0216,0.0529
1HvCFAUIWQsWV9zud3UhDl,All Falls Down (feat. Juliander),Alan Walker,pop,0.672,1,0.675,0.253,0.0581
76WNl0hDHHxTUhfLrEIBSm,Lonely Together (feat. Rita Ora),Avicii,pop,0.656,5,0.271,0.143,0.0611
6xTU6B6nFwKKTSZ9ySXS80,Remind Me to Forget,Kygo,pop,0.505,0,0.312,0.158,0.0933
0jvqmWRCyv7xnxqrtinbHJ,Next To Me,Axel Johansson,pop,0.597,8,0.263,0.158,0.0575
5itOtNx0WxtJmi1TQ3RuRd,Giant (with Rag'n'Bone Man),Calvin Harris,pop,0.887,1,0.606,0.016,0.0361
1uuUnsWpJwqBh5GRQ8uxla,Happier - Tiësto’s AFTR:HRS Remix,Ed Sheeran,pop,0.823,0,0.384,0.00576,0.0296
4DfxFGwreu9BquiLRClwh8,Hum With Me,John De Sohn,pop,0.708,10,0.347,0.109,0.0345
6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza),Avicii,pop,0.858,2,0.295,0.00163,0.0428
3R8lr1Y1kPgXEbnXkcMMlT,Call On Me - Ryan Riback Remix,Starley,pop,0.821,0,0.759,0.136,0.0401
4ESPuOrSsRcBISzcMlzmY5,Sad (feat. Afrojack),Chico Rose,pop,0.716,3,0.206,0.0421,0.0432
0Zbbxnx4SGGHoIow4PpISP,Stargazing,Kygo,pop,0.497,5,0.419,0.152,0.0809
72gv4zhNvRVdQA0eOenCal,Symphony (feat. Zara Larsson),Clean Bandit,pop,0.605,0,0.454,0.239,0.0428
2kLf4myxQME1Nd0voeKZri,Stay Young,Mike Perry,pop,0.713,5,0.559,0.0754,0.0406
4q8PHoRsPUB52LFylX8Ulz,More Than You Know,Axwell /\ Ingrosso,pop,0.741,5,0.534,0.0323,0.0339
2devxXJUTEIFmgt8cXaqmO,Why Boy,Steff da Campo,pop,0.924,11,0.283,0.149,0.0434
0ct6r3EGTcMLPtrXHDvVjc,The Nights,Avicii,pop,0.835,6,0.654,0.0166,0.0433
7dOeiXeTSfA1ixaYmQcWu7,Rich Love (with Seeb),OneRepublic,pop,0.872,1,0.472,0.167,0.314
7jEyX4bqaCSdMN4D4JNnVj,Mama,Jonas Blue,pop,0.794,11,0.566,0.101,0.0416
6ULQ6ZRc7JuVutRMy6gfgc,Feel Good,Felix Jaehn,pop,0.903,4,0.66,0.121,0.038
0FlnsBDwPglenLJoQjPd4K,IDGAF - Hazers Remix,Dua Lipa,pop,0.705,7,0.6,0.0958,0.0904
4Vbz3osCh6DwHYv5gVv5H2,Breathe (feat. Ina Wroldsen),Jax Jones,pop,0.733,11,0.672,0.0249,0.0382
4OgwXdylh75fHfwUzJTUqg,Rockstar,Ilkay Sencan,pop,0.826,11,0.185,0.142,0.0604
4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,Tiësto,pop,0.834,3,0.687,0.374,0.045
0A5gdlrpAuQqZ2iFgnqBFW,Moonlight,Gaullin,pop,0.761,10,0.29,0.0529,0.085
0BiGd2FNDQ0eh79ZHfp6tS,All I Wanna Do,Martin Jensen,pop,0.794,1,0.523,0.148,0.0635
25sgk305KZfyuqVBQIahim,Sweet but Psycho,Ava Max,pop,0.704,1,0.628,0.0691,0.0476
3xE7LrW7P54CYNQYqLhl6J,Melody - ANGEMI Remix,Lost Frequencies,pop,0.833,0,0.395,0.0112,0.0952
4ut5G4rgB1ClpMTMfjoIuy,High On Life (feat. Bonn),Martin Garrix,pop,0.486,6,0.368,0.0129,0.0311
0uUNN1nSoUx1A4fkDCWDQ7,So Am I,Ava Max,pop,0.656,6,0.607,0.0737,0.0435
1byydVLDAt7An5Pk3SuL5j,I Know You - Vigiland Remix,Craig David,pop,0.471,9,0.219,0.0946,0.0719
1RxlBxlaJpSEVnLk4Gtvym,Through To You,Lyente,pop,0.689,2,0.307,0.0655,0.174
7IWTIkiWGWNQyYfOLdMrGD,Burn Out (feat. Dewain Whitmore),Martin Garrix,pop,0.722,4,0.407,0.0156,0.0398
67FPUOM5Q2sSvS3iqLxSFs,Penny,Dimitri Vangelis & Wyman,pop,0.968,2,0.284,0.0224,0.0478
0Qmqhtqco9ifi7ScZh1095,Wait For Me,Steve Brian,pop,0.739,10,0.0652,0.00987,0.0648
2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,pop,0.425,7,0.562,0.328,0.375
0FC7eAz8CW9HAWnBr8Yo42,Daylight (Airbeat One Anthem 2018),Fluex,pop,0.939,7,0.353,0.0728,0.0398
7LYMT7ZaJC6KaKaXod9qNq,Imagine,Rob Tirea,pop,0.776,7,0.608,0.363,0.0409
6fIgsZFtGXiIvxb2Y6oCc7,Apple Juice (feat. Carla Monroe) - MOTi Remix,SLATIN,pop,0.91,0,0.413,0.00196,0.1
47knrBbYhqtrggWYSkU6h1,Glitch,Martin Garrix,pop,0.792,2,0.357,0.055,0.0325
46x4SztssOJ1KzRjPqVUPk,Brand New (Helium),Lvly,pop,0.809,7,0.32,0.00736,0.0801
0AKxkfd5NLlWMXCVgH6a6X,Shades Of Voices (Original Mix),PULLER,pop,0.874,4,0.0909,0.0286,0.09
43ZeyBuql1TboyWE3ElHXj,In Time,CAZZETTE,pop,0.711,3,0.425,0.111,0.0378
3EKKIR8be1kfAAwaz1fzyS,Halfway There (feat. Lena Leon),Tiësto,pop,0.888,0,0.0715,0.000753,0.0797
4u6chQOq3h6g03cnPzAxcz,Spirit Of Freedom,Dropgun,pop,0.914,9,0.225,0.0206,0.0601
5UaEBgRvUPFf5CEDhaTdp7,Mama Look at Me Now,Galantis,pop,0.678,10,0.4,0.0259,0.0384
6wigvUlHft5QfkbxmAG5uC,Toxic Rain - No Class Remix,Alicia Madison,pop,0.773,0,0.266,0.0153,0.0539
3b0cJPguhWOh2hjY6Lu192,The Beat,Mike Williams,pop,0.954,7,0.788,0.119,0.0283
3QC33AxvY2sdxq22ym3aSL,Wild Wild Son,Armin van Buuren,pop,0.573,3,0.167,0.0416,0.0279
6nsLzJfvp5OLd4mgqUJkpq,Waiting For Love,Avicii,pop,0.741,6,0.581,0.298,0.0501
1fN2cemf6ByT2WKqtumwR5,Shelter (Mix Cut) - Yoel Lewis Remix,Dash Berlin,pop,0.855,3,0.151,0.000452,0.0497
6RnkFd8Fqqgk1Uni8RgqCQ,Like I Do,David Guetta,pop,0.9,0,0.15,0.00664,0.0377
5fEpuvcNvERP7EHtLe28Zy,Skyline,Catiso,pop,0.791,0,0.477,0.239,0.0403
45NYp6HaMbhHNtn8sTnztn,Callin' - Extended Mix,Lush & Simon,pop,0.956,8,0.392,0.0256,0.0719
7HdHOGbA7uyepn1jbPKqOx,Roads,Vargas & Lagola,pop,0.806,2,0.534,0.000598,0.0323
49ziHtycEUnbFQtE8e8slt,Jackie Chan,Tiësto,pop,0.838,3,0.694,0.339,0.0476
3kGfazcbVvVkuZunzlLgTD,Came Here for Love,Sigala,pop,0.868,6,0.72,0.0313,0.0431
2ZEqEHPOhJdkI9pCCW9pBD,Kids in Love - Don Diablo Remix,Kygo,pop,0.911,9,0.335,0.0623,0.0645
35ARq65zezGBwA7EHBXm2w,Let You Down - Chris Royal Remix,Bombs Away,pop,0.945,0,0.138,0.00105,0.111
1N4n7soiQQ8TRsntrkItyA,Mercury,Catiso,pop,0.828,6,0.226,0.00379,0.0535
0XOFJ634crTl8z9N5Gxh2S,Different Place,STVCKS,pop,0.943,10,0.0358,0.0448,0.0481
2OlWBmSjf1aUPGLNf0UI5A,One Last Time,Ariana Grande,pop,0.593,8,0.104,0.093,0.0323
6UiDiFJUGEDzkGpZBL8IYq,I Feel The Love,Tritonal,pop,0.813,0,0.435,0.0201,0.033
5WvAo7DNuPRmk4APhdPzi8,No Brainer,DJ Khaled,pop,0.76,0,0.639,0.0733,0.342
4b2tcjrG1qUkSdsqEFP2dB,Sun Is Shining,Axwell /\ Ingrosso,pop,0.757,2,0.383,0.0866,0.0517
0KsB4TwgATg88aXCMBoO3Y,Breathe,Jax Jones,pop,0.744,11,0.686,0.0234,0.0363
23L5CiUhw2jV1OIMwthR3S,In the Name of Love,Martin Garrix,pop,0.519,4,0.168,0.109,0.0409
3OEF72iu0qSN75kiw0qP1o,Pure Gold,oomiee,pop,0.857,4,0.645,0.00164,0.266
4zdQmfTLWgGd5mAX4MUIaX,Turning Up,ARASHI,pop,0.817,1,0.896,0.0225,0.103
5KVxCdOVauTncDKgK426XN,Winter Hitori feat. ASOBOiSM,Shinn Yamada,pop,0.722,7,0.52,0.0489,0.0395
4suDPyEfKYtqDR2OGblbTi,9と4分の3番線で君を待つ (Run Away) - Japanese Ver.,TOMORROW X TOGETHER,pop,0.787,1,0.466,0.00489,0.103
7tegFBOVAZADytMG3YIR9o,Nobody Knows,Hiroomi Tosaka,pop,0.885,8,0.768,0.0169,0.0375
1eIl9qFUGihchPAfSF258T,One in a Million -奇跡の夜に-,GENERATIONS from EXILE TRIBE,pop,0.805,10,0.843,0.074,0.0683
71jxHnEfeDyolLb6Kr2DdS,別世界,E-girls,pop,0.88,5,0.786,0.194,0.158
4eycOo0qKubeGx3g29dcHZ,Gimme GImme,iamSHUM,pop,0.858,7,0.536,0.112,0.0627
0xTWI6HrzKHJ6LK11f8jGO,御伽の街,DAOKO,pop,0.863,1,0.467,0.00947,0.0903
07uivRw9i8NFjQbxZQu6g7,ボイスメモ No. 5,CHANMINA,pop,0.666,8,0.22,0.0795,0.0417
1QNoGbedAra3cbGcQAwBRQ,Now & Forever (feat. SONPUB & 向井太一),香取慎吾,pop,0.569,5,0.555,0.287,0.0473
3gMJMSrU2QETbsILNuybIh,Make A Move - Pt. 2,EMMA WAHLIN,pop,0.52,9,0.463,0.617,0.14
6EfsZW2pPBBDkiBMTGglEi,光線,Ghost like girlfriend,pop,0.744,0,0.486,0.101,0.0291
1gdrNesoUadTXNdVaKS2t3,ZONE OF GOLD,Ryuji Imaichi,pop,0.714,7,0.496,0.0622,0.115
0j6HZwmFLvxSoYUrg29IgP,LOVE + PARTY,CREAM,pop,0.77,5,0.791,0.0403,0.0553
2MbrVxNKpsg0bu9LMlPiri,WAKE ME UP,THE RAMPAGE from EXILE TRIBE,pop,0.961,2,0.366,0.023,0.124
2gApWgkuisXedOcS9Tligs,New Page,INTERSECTION,pop,0.733,2,0.399,0.105,0.0348
5Zjge6yCThuBMdnJdOBp9A,Easy Breezy,chelmico,pop,0.993,2,0.62,0.507,0.0862
34S5Vg3Jxqtjb3dosDWHpH,TOTSUKA feat. サイプレス上野,ASOBOiSM,pop,0.588,7,0.636,0.237,0.16
2qpuYv59RVgLKcA0DPl9Tt,taste,FlowBack,pop,0.666,6,0.697,0.577,0.0583
1SV5ys0BGnN6aEsbS7prwt,I don’t wanna do,SARM,pop,0.865,6,0.838,0.0127,0.139
3t5I7uoAOyRtzkAVaHgmfL,A-RA-SHI:Reborn,ARASHI,pop,0.8,9,0.266,0.00588,0.0587
1g89JASxN75856KEYGmZTt,Light,SIRUP,pop,0.673,9,0.5,0.0564,0.081
56FtGMGdOoONvc0XpP4Bm6,Night Ship,Yo-Sea,pop,0.512,10,0.765,0.152,0.053
0HGSn0eFH5LF1MWdE9FOUC,Fly me 2,eill,pop,0.719,4,0.318,0.0867,0.0387
2WSYYbEdxtGGo0VVP4jNjb,Not Enough,Rei Yasuda,pop,0.847,5,0.149,0.0587,0.0483
3fzCO5mdnxKvxOT03Ao0RI,COLORLESS,Daichi Miura,pop,0.56,0,0.347,0.0826,0.308
7Bh4dzYrbYtXbbuvK8M8yE,New Shoes - feat.Shun Murakami,phai,pop,0.463,9,0.342,0.693,0.0337
6nfiboYmeoHMxPU05yEQvg,MarudeSaturday Night,BABY-T,pop,0.77,0,0.748,0.00374,0.0327
4ccp9ytoMerEU0967Okhu6,FUTARI x PARTY,CREAM,pop,0.746,8,0.594,0.446,0.0706
6cAaLUV2fc1b3Qpgc0z3k2,SUPERSTAR,真之介,pop,0.782,0,0.63,0.198,0.0367
6dKOpmTOzAVnaHqq7hqkJa,Be on the Stage,KEITA,pop,0.854,4,0.594,0.0615,0.0847
1HDrG1CAVROV1BclXs400N,space shuttle,空音,pop,0.934,11,0.866,0.0445,0.0588
74P2i9IIx0nkki1GVQqx3R,Amazing!,Sakurako Ohara,pop,0.856,8,0.892,0.127,0.181
3CLKvDKiVgbgfWj3fyyibl,TO-KE-TE,HAN-KUN,pop,0.891,11,0.45,0.0236,0.059
00bc7A2CLjp40XNd6ZPZNa,JAM fo'freedom (SASUKE Remix),RUN THE FLOOR,pop,0.763,10,0.953,0.0298,0.0626
7Gb3OZFw2IiNk08fSN7MrR,You're the Reason - English ver.,INTERSECTION,pop,0.728,2,0.101,0.0097,0.03
5SubtShpNoLYiVG4oLSpOG,Made In JPN,DEAN FUJIOKA,pop,0.614,6,0.727,0.0462,0.0539
5VBMFkU9emR1HDLPoXuOUQ,See You Later,Chocoholic,pop,0.646,9,0.543,0.0682,0.0452
0S1lconF5qUvqUrovZDmSA,Possible,片寄涼太,pop,0.709,4,0.708,0.042,0.0703
5QOg6uut1ybakHajEfBL8K,All Over You,Boys Get Hurt,pop,0.55,2,0.351,0.0887,0.0381
7auKfEOsSVCeYHn2pOu6uY,Where Would You Go?,SkyLogic,pop,0.775,7,0.427,0.0634,0.0271
64XUlDULbJtK6xDL4mEB0Q,Call My Name - Remix,YUTO,pop,0.823,8,0.872,0.09,0.0716
0FVUs7Kb4KKl3vsssgZCud,DAYZ,AAAMYYY,pop,0.55,5,0.599,0.00919,0.0473
0lHYQoSwhIKqUjUsbQygyl,Simple Things,HarukiD,pop,0.646,9,0.229,0.0345,0.032
0azhsizFhBepOGgcQ3EKaL,SUN DAY - Shinichi Osawa Remix,HIRAIDAI,pop,0.56,4,0.207,0.172,0.0387
3b1TJu58AWEiGvnUwDdhag,SPOTLIGHT,eill,pop,0.735,8,0.628,0.0269,0.0873
2TFJVb9LL54V5W53qGWDSv,let me know,blanchehor,pop,0.584,6,0.752,0.324,0.026
7EdnZLYzleCTG6eVJnZbR8,Y.E.S,KEITA,pop,0.795,7,0.479,0.223,0.15
1JSkwWA4e3OXlnOEcn0MXf,Rich&Famous - feat. Sean Paul,Kumi Koda,pop,0.739,0,0.386,0.0263,0.204
1RJPz4eFFP7N6VVKMYUS7O,ミズノナカヘ - Car TAX remix,yu-re:meu,pop,0.846,2,0.879,0.158,0.0758
6GvK5IObiZJs4PyTFJTELk,EASY LOVE,Gear 2nd,pop,0.776,8,0.687,0.16,0.112
0qnp1W6FnL9qoadgaQdsT8,PARADE,Miliyah,pop,0.637,8,0.228,0.0821,0.0427
3pzrOuq7Zn1WlL1qes8I57,Obsession,広瀬大地,pop,0.851,11,0.928,0.122,0.103
4vid1h1wAzoZoEKJVXoUgB,Shine,DJ PIGER,pop,0.721,8,0.84,0.00618,0.0487
34Yb5ldkgXMieDcFIRQPdh,Upside Down,RYPPHYPE,pop,0.927,5,0.832,0.31,0.0644
7MsgiyWoerebFF0zaahmCr,B.S.G.S.,sooogood!,pop,0.905,6,0.597,0.553,0.135
